id	label_en	synonym_en	label_ja	synonym_ja
NANDO:2201068	[Shoman] familial cold autoinflammatory syndrome	FCAS	[小慢] 家族性寒冷自己炎症症候群	家族性寒冷蕁麻疹
NANDO:2201069	[Shoman] Maturity-onset diabetes of the young type 1	MODY1|HNF4A-MODY	[小慢] MODY1	若年発症成人型糖尿病1型
NANDO:2201070	[Shoman] Maturity-onset diabetes of the young type 2	MODY2|GCK-MODY	[小慢] MODY2	若年発症成人型糖尿病2型
NANDO:2201071	[Shoman] Maturity-onset diabetes of the young type 3	MODY3|HNF1A-MODY	[小慢] MODY3	若年発症成人型糖尿病3型
NANDO:2201072	[Shoman] Maturity-onset diabetes of the young type 4	MODY4|PDX1-MODY	[小慢] MODY4	若年発症成人型糖尿病4型
NANDO:2201073	[Shoman] Maturity-onset diabetes of the young type 5	MODY5|HNF1B-MODY	[小慢] MODY5	若年発症成人型糖尿病5型
NANDO:2201074	[Shoman] Other maturity-onset diabetes of the young		[小慢] 若年発症成人型糖尿病（その他）	
NANDO:2201075	[Shoman] Phenylalanine hydroxylase deficiency	PAH deficiency	[小慢] フェニルアラニン水酸化酵素欠損症	PAH欠損症
NANDO:2201076	[Shoman] obsolete BH4 deficiency	Tetrahydrobiopterin deficiency	[小慢] obsolete BH4欠損症	ビオプテリン代謝異常症
NANDO:2201077	[Shoman] BH4-responsive hyperphenylalaninemia	BH4-responsive hyperphenylalaninaemia|Tetrahydrobiopterin-responsive hyperphenylalaninemia	[小慢] BH4反応性高フェニルアラニン血症	
NANDO:2201078	[Shoman] Classic form maple syrup urine disease	classic MSUD	[小慢] 古典型メープルシロップ尿症	
NANDO:2201079	[Shoman] Intermediate maple syrup urine disease		[小慢] 中間型メープルシロップ尿症	
NANDO:2201080	[Shoman] Intermittent maple syrup urine disease		[小慢] 間欠型メープルシロップ尿症	
NANDO:2201081	[Shoman] Thiamine-responsive maple syrup urine disease		[小慢] チアミン反応型メープルシロップ尿症	
NANDO:2201082	[Shoman] Chronic progressive homocystinuria		[小慢] 慢性進行型ホモシスチン尿症	
NANDO:2201083	[Shoman] vitamin B6-responsive homocystinuria		[小慢] ビタミンB6反応型ホモシスチン尿症	
NANDO:2201084	[Shoman] Presymptomatic N-acetylglutamate synthetase deficiency	NAGS deficiency|NAGSD	[小慢] 発症前型N-アセチルグルタミン酸合成酵素欠損症	
NANDO:2201085	[Shoman] Neonatal-onset N-acetylglutamate synthetase deficiency		[小慢] 新生児期発症型N-アセチルグルタミン酸合成酵素欠損症	
NANDO:2201086	[Shoman] Late-onset N-acetylglutamate synthetase deficiency	late-onset NAGSD	[小慢] 遅発型N-アセチルグルタミン酸合成酵素欠損症	
NANDO:2201087	[Shoman] Presymptomatic carbamoylphosphate synthetase deficiency		[小慢] 発症前型カルバミルリン酸合成酵素欠損症	
NANDO:2201088	[Shoman] Neonatal-onset carbamoyl phosphate synthetase deficiency		[小慢] 新生児期発症型カルバミルリン酸合成酵素欠損症	
NANDO:2201089	[Shoman] Late-onset carbamoylphosphate synthetase deficiency		[小慢] 遅発型カルバミルリン酸合成酵素欠損症	
NANDO:2201090	[Shoman] Presymptomatic ornitine transcarbamylase deficiency		[小慢] 発症前型オルニチントランスカルバミラーゼ欠損症	
NANDO:2201091	[Shoman] Neonatal-onset ornitine transcarbamylase deficiency		[小慢] 新生児期発症型オルニチントランスカルバミラーゼ欠損症	
NANDO:2201092	[Shoman] Late-onset ornitine transcarbamylase deficiency		[小慢] 遅発型オルニチントランスカルバミラーゼ欠損症	
NANDO:2201093	[Shoman] Presymptomatic argininosuccinate synthetase deficiency		[小慢] 発症前型アルギニノコハク酸合成酵素欠損症	
NANDO:2201094	[Shoman] Neonatal-onset argininosuccinate synthetase deficiency	neonatal-onset ASD	[小慢] 新生児期発症型アルギニノコハク酸合成酵素欠損症	
NANDO:2201095	[Shoman] Late-onset argininosuccinate synthetase deficiency		[小慢] 遅発型アルギニノコハク酸合成酵素欠損症	
NANDO:2201096	[Shoman] Presymptomatic argininosuccinic aciduria		[小慢] 発症前型アルギニノコハク酸尿症	
NANDO:2201097	[Shoman] Neonatal-onset argininosuccinic aciduria		[小慢] 新生児期発症型アルギニノコハク酸尿症	
NANDO:2201098	[Shoman] Late-onset argininosuccinic aciduria	late-onset ASA	[小慢] 遅発型アルギニノコハク酸尿症	
NANDO:2201099	[Shoman] Presymptomatic hyperargininemia	Presymptomatic hyperargininaemia	[小慢] 発症前型高アルギニン血症	
NANDO:2201100	[Shoman] Neonatal-onset hyperargininemia	Neonatal-onset hyperargininaemia	[小慢] 新生児期発症型高アルギニン血症	
NANDO:2201101	[Shoman] Late-onset hyperarginemia	Late-onset hyperarginaemia	[小慢] 遅発型高アルギニン血症	
NANDO:2201102	[Shoman] Presymptomatic methylmalonic acidemia	Presymptomatic methylmalonic acidaemia	[小慢] 発症前型メチルマロン酸血症	
NANDO:2201103	[Shoman] Acute-onset methylmalonic acidemia	Acute-onset methylmalonic acidaemia	[小慢] 急性発症型メチルマロン酸血症	
NANDO:2201104	[Shoman] Methylmalonic acidemia, chronic progressive form	Methylmalonic acidaemia, chronic progressive form	[小慢] 慢性進行型メチルマロン酸血症	
NANDO:2201105	[Shoman] Methylmalonic acidemia cblA type	Methylmalonic acidaemia cblA type	[小慢] コバラミン代謝異常 cblA	
NANDO:2201106	[Shoman] Methylmalonic acidemia cblB type	Methylmalonic acidaemia cblB type	[小慢] コバラミン代謝異常 cblB	
NANDO:2201107	[Shoman] Methylmalonic aciduria and homocystinuria, cblC type		[小慢] コバラミン代謝異常 cblC	
NANDO:2201108	[Shoman] Methylmalonic acidemia CblD type	Methylmalonic acidaemia CblD type	[小慢] コバラミン代謝異常 cblD	
NANDO:2201109	[Shoman] Methylcobalamin deficiency cblE type 		[小慢] コバラミン代謝異常 cblE	
NANDO:2201110	[Shoman] Methylmalonic acidemia and homocystinuria cblF type	Methylmalonic acidaemia and homocystinuria cblF type	[小慢] コバラミン代謝異常 cblF	
NANDO:2201111	[Shoman] Methylcobalamin deficiency cblG type 		[小慢] コバラミン代謝異常 cblG	
NANDO:2201112	[Shoman] Presymptomatic propionic acidemia	Presymptomatic propionic acidaemia	[小慢] 発症前型プロピオン酸血症	
NANDO:2201113	[Shoman] Acute-onset propionic acidemia	Acute-onset propionic acidaemia	[小慢] 急性発症型プロピオン酸血症	
NANDO:2201114	[Shoman] Propionic acidemia, chronic progressive form	Propionic acidaemia, chronic progressive form	[小慢] 慢性進行型プロピオン酸血症	
NANDO:2201115	[Shoman] Propionic acidemia, intermittent late onset form	Propionic acidaemia, intermittent late onset form	[小慢] 最軽症型プロピオン酸血症	
NANDO:2201116	[Shoman] Presymptomatic isovaleric acidemia	Presymptomatic isovaleric acidaemia	[小慢] 発症前型イソ吉草酸血症	
NANDO:2201117	[Shoman] Acute-onset isovaleric acidemia	Acute-onset isovaleric acidaemia	[小慢] 急性発症型イソ吉草酸血症	
NANDO:2201118	[Shoman] Isovaleric acidemia, chronic progressive form	Isovaleric acidaemia, chronic progressive form	[小慢] 慢性進行型イソ吉草酸血症	
NANDO:2201119	[Shoman] Presymptomatic 3-hydroxy-3-methylglutaric acidemia	Presymptomatic 3-hydroxy-3-methylglutaric acidaemia|HMG-CoA lyase deficiency	[小慢] 発症前型3-ヒドロキシ-3-メチルグルタル酸血症	
NANDO:2201120	[Shoman] Acute-onset 3-hydroxy-3-methylglutaric acidemia	Acute-onset 3-hydroxy-3-methylglutaric acidaemia	[小慢] 急性発症型3-ヒドロキシ-3-メチルグルタル酸血症	
NANDO:2201121	[Shoman] presymptomatic multiple carboxylase deficiency		[小慢] 発症前型複合カルボキシラーゼ欠損症	
NANDO:2201122	[Shoman] Acute-onset multiple carboxylase deficiency		[小慢] 急性発症型複合カルボキシラーゼ欠損症	
NANDO:2201123	[Shoman] Chronic progressive multiple carboxylase deficiency		[小慢] 慢性進行型複合カルボキシラーゼ欠損症	
NANDO:2201124	[Shoman] Presymptomatic glutaric acidemia type 1	Presymptomatic glutaric acidaemia type 1	[小慢] 発症前型グルタル酸血症１型	
NANDO:2201125	[Shoman] Acute-onset glutaric acidemia type 1	Acute-onset glutaric acidaemia type 1	[小慢] 急性発症型グルタル酸血症１型	
NANDO:2201126	[Shoman] Glutaric acidemia type 1, chronic progressive form	Glutaric acidaemia type 1, chronic progressive form	[小慢] 慢性進行型グルタル酸血症１型	
NANDO:2201127	[Shoman] Presymptomatic carnitine palmitoyltransferase I deficiency		[小慢] 発症前型カルニチンパルミトイルトランスフェラーゼI欠損症	
NANDO:2201128	[Shoman] Neonatal-onset carnitine palmitoyltransferase I deficiency		[小慢] 新生児期発症型カルニチンパルミトイルトランスフェラーゼI欠損症	
NANDO:2201129	[Shoman] Infantile-onset carnitine palmitoyl transferase I deficiency		[小慢] 乳児期発症型カルニチンパルミトイルトランスフェラーゼI欠損症	
NANDO:2201130	[Shoman] Late-onset carnitine palmitoyltransferase I deficiency		[小慢] 遅発型カルニチンパルミトイルトランスフェラーゼI欠損症	
NANDO:2201131	[Shoman] Presymptomatic carnitine palmitoyltransferase II deficiency		[小慢] 発症前型カルニチンパルミトイルトランスフェラーゼII欠損症	
NANDO:2201132	[Shoman] Neonatal-onset carnitine palmitoyltransferase II deficiency		[小慢] 新生児期発症型カルニチンパルミトイルトランスフェラーゼII欠損症	
NANDO:2201133	[Shoman] Infantile-onset carnitine palmitoyl transferase II deficiency	CPT II deficiency	[小慢] 乳児期発症型カルニチンパルミトイルトランスフェラーゼII欠損症	
NANDO:2201134	[Shoman] Late-onset carnitine palmitoyltransferase II deficiency		[小慢] 遅発型カルニチンパルミトイルトランスフェラーゼII欠損症	
NANDO:2201135	[Shoman] Presymptomatic carnitine-acylcarnitine translocase deficiency		[小慢] 発症前型カルニチンアシルカルニチントランスロカーゼ欠損症	
NANDO:2201136	[Shoman] Neonatal-onset carnitine-acylcarnitine translocase deficiency	neonatal-onset CACT deficiency	[小慢] 新生児期発症型カルニチンアシルカルニチントランスロカーゼ欠損症	
NANDO:2201137	[Shoman] Infantile-onset carnitine-acylcarnitine translocase deficiency		[小慢] 乳児期発症型カルニチンアシルカルニチントランスロカーゼ欠損症	
NANDO:2201138	[Shoman] Late-onset carnitine-acylcarnitine translocase deficiency		[小慢] 遅発型カルニチンアシルカルニチントランスロカーゼ欠損症	
NANDO:2201139	[Shoman] Presymptomatic very-long-chain acyl-CoA dehydrogenase deficiency	presymptomatic VLCAD deficiency	[小慢] 発症前型極長鎖アシルCoA脱水素酵素欠損症	
NANDO:2201140	[Shoman] Neonatal-onset very-long-chain acyl-CoA dehydrogenase deficiency		[小慢] 新生児期発症型極長鎖アシルCoA脱水素酵素欠損症	
NANDO:2201141	[Shoman] Infant-onset very-long-chain acyl-CoA dehydrogenase deficiency		[小慢] 乳児期発症型極長鎖アシルCoA脱水素酵素欠損症	
NANDO:2201142	[Shoman] Late-onset very-long-chain acyl-CoA dehydrogenase deficiency		[小慢] 遅発型極長鎖アシルCoA脱水素酵素欠損症	
NANDO:2201143	[Shoman] Presymptomatic medium-chain acyl-CoA dehydrogenase  deficiency		[小慢] 発症前型中鎖アシルCoA脱水素酵素欠損症	
NANDO:2201144	[Shoman] Neonatal-onset medium-chain acyl-CoA dehydrogenase  deficiency		[小慢] 新生児期発症型中鎖アシルCoA脱水素酵素欠損症	
NANDO:2201145	[Shoman] Infant-onset medium-chain acyl-CoA dehydrogenase  deficiency		[小慢] 乳児期発症型中鎖アシルCoA脱水素酵素欠損症	
NANDO:2201146	[Shoman] Late-onset medium-chain acyl-CoA dehydrogenase  deficiency		[小慢] 遅発型中鎖アシルCoA脱水素酵素欠損症	
NANDO:2201147	[Shoman] Presymptomatic trifunctional protein deficiency	 TFP deficiency	[小慢] 発症前型三頭酵素欠損症	
NANDO:2201148	[Shoman] Trifunctional protein deficiency, lethal type		[小慢] 新生児期発症型三頭酵素欠損症	
NANDO:2201149	[Shoman] Trifunctional protein deficiency, intermediate type		[小慢] 乳幼児期発症型三頭酵素欠損症	Reye様症候群
NANDO:2201150	[Shoman] Trifunctional protein deficiency, myopathic type	Trifunctional protein deficiency, late adult-onset	[小慢] 遅発型三頭酵素欠損症	
NANDO:2201151	[Shoman] Glycogen storage disease type 0a	GSD type 0a	[小慢] 糖原病0a型	
NANDO:2201152	[Shoman] Glycogen storage disease type 0b	GSD type 0b	[小慢] 糖原病0b型	
NANDO:2201153	[Shoman] Glycogen storage disease type 1a	GSD Ia	[小慢] 糖原病Ia型	
NANDO:2201154	[Shoman] Glycogen storage disease type 1b	GSD Ib	[小慢] 糖原病Ib型	グルコース-6-リン酸 トランスロカーゼ欠損症
NANDO:2201155	[Shoman] Glycogen storage disease type 3a	GSD IIIa	[小慢] 糖原病IIIa型	糖原病III型（肝筋型）
NANDO:2201156	[Shoman] Glycogen storage disease type 3b	GSD IIIb	[小慢] 糖原病IIIb型	糖原病III型（肝型）
NANDO:2201157	[Shoman] obsolete Glycogen storage disease type 3c		[小慢] obsolete 糖原病IIIc型	
NANDO:2201158	[Shoman] Glycogen storage disease type 3d	GSD IIId	[小慢] 糖原病IIId型	α -1,4-グルカントランスフェラーゼ単独欠損症
NANDO:2201159	[Shoman] Glycogen storage disease type IV, hepatic form	Hepatic type of GSD IV	[小慢] 肝型糖原病IV型	重症肝硬変型糖原病IV型
NANDO:2201160	[Shoman] Glycogen storage disease type IV, non-progressive hepatic form	non-progressive hepatic type of GSD IV	[小慢] 非進行性肝型糖原病IV型	
NANDO:2201161	[Shoman] Glycogen storage disease type IV, fatal neuromuscular form	fatal perinatal neuromuscular type of GSD IV	[小慢] 致死性神経・筋型糖原病IV型	
NANDO:2201162	[Shoman] Glycogen storage disease type IV, childhood combined hepatic and myopathic form		[小慢] 幼児筋・肝型糖原病IV型	
NANDO:2201163	[Shoman] Glycogen storage disease type IV, adult form		[小慢] 成人型糖原病IV型	ポリグルコサン小胞体病
NANDO:2201164	[Shoman] Glycogen storage disease type IXa	X-linked liver glycogenosis|XLG|Glycogen storage disease type IX a	[小慢] 糖原病IXa型	X連鎖性肝型糖原病
NANDO:2201165	[Shoman] Glycogen storage disease type IXb	GSD IXb|PHKB-Related Phosphorylase Kinase Deficiency|Glycogen storage disease type IX b	[小慢] 糖原病IXb型	肝筋型糖原病Ⅸ型
NANDO:2201166	[Shoman] Glycogen storage disease type IXc	GSD IXc|PHKG2-Related Phosphorylase Kinase Deficiency|Glycogen storage disease type IX c	[小慢] 糖原病IXc型	
NANDO:2201167	[Shoman] Glycogen storage disease type IXd	GSD IXd|PHKA1-Related Phosphorylase Kinase Deficiency	[小慢] 糖原病IXd型	筋型糖原病Ⅸ型
NANDO:2201168	[Shoman] Hurler Disease	Hurler's disease	[小慢] Hurler病	
NANDO:2201169	[Shoman] Scheie  disease		[小慢] Scheie病	
NANDO:2201170	[Shoman] Hurler-Scheie disease		[小慢] Hurler-Scheie病	
NANDO:2201171	[Shoman] Mucopolysaccharidosis type II, attenuated form	MPS IIB	[小慢] 軽症型ムコ多糖症II型	
NANDO:2201172	[Shoman] Mucopolysaccharidosis type II, intermediate form		[小慢] 中間型ムコ多糖症II型	
NANDO:2201173	[Shoman] Mucopolysaccharidosis type II, severe form	MPS IIA	[小慢] 重症型ムコ多糖症II型	
NANDO:2201174	[Shoman] Mucopolysaccharidosis type III A	Sanfilippo syndrome type A|MPS IIIA	[小慢] A型ムコ多糖症III型	heparan N-sylfatase欠損症
NANDO:2201175	[Shoman] Mucopolysaccharidosis type III B	Sanfilippo syndrome type B|MPS IIIB	[小慢] B型ムコ多糖症III型	acetylglucosaminidase欠損症
NANDO:2201176	[Shoman] Mucopolysaccharidosis type III C	Sanfilippo syndrome type C|MPS IIIC	[小慢] C型ムコ多糖症III型	acetylCoA:α-glucosaminide acetyltransferase欠損症
NANDO:2201177	[Shoman] Mucopolysaccharidosis type III D	Sanfilippo syndrome type D|MPS IIID	[小慢] D型ムコ多糖症III型	
NANDO:2201178	[Shoman] Mucopolysaccharidosis type IV A	MPS IVA|Morquio syndrome type A	[小慢] A型ムコ多糖症IV型	モルキオ症候群A型|ムコ多糖症IV型A型
NANDO:2201179	[Shoman] Mucopolysaccharidosis type IV B	MPS IVB|Morquio syndrome B	[小慢] B型ムコ多糖症IV型	モルキオ症候群B型|ムコ多糖症IV型B型
NANDO:2201180	[Shoman] Mucopolysaccharidosis type VI, mild form		[小慢] 軽症型ムコ多糖症VI型	マロトー・ラミー症候群|マロトー・ラミー病|Maroteaux-Lamy症候群
NANDO:2201181	[Shoman] Mucopolysaccharidosis type VI, intermediate form		[小慢] 中間型ムコ多糖症VI型	マロトー・ラミー症候群|マロトー・ラミー病|Maroteaux-Lamy症候群
NANDO:2201182	[Shoman] Mucopolysaccharidosis type VI, severe form		[小慢] 重症型ムコ多糖症VI型	マロトー・ラミー症候群|マロトー・ラミー病|Maroteaux-Lamy症候群
NANDO:2201183	[Shoman] Mucopolysaccharidosis type VII, severe neonatal form		[小慢] 新生児型ムコ多糖症VII型	
NANDO:2201184	[Shoman] Mucopolysaccharidosis type VII, mild form		[小慢] 軽症型ムコ多糖症VII型	
NANDO:2201185	[Shoman] Mucopolysaccharidosis type VII, intermediate form		[小慢] 中間型ムコ多糖症VII型	
NANDO:2201186	[Shoman] Fucosidosis, infantile form	Fucosidosis type I	[小慢] 乳児型フコシドーシス	
NANDO:2201187	[Shoman] Fucosidosis, milder form	Fucosidosis Type II	[小慢] 軽症型フコシドーシス	
NANDO:2201188	[Shoman] Alpha-mannosidosis, infantile form	alpha-mannosidosis, type I	[小慢] 乳児型α - マンノシドーシス	乳児型（type I）
NANDO:2201189	[Shoman] Alpha-mannosidosis, adult form		[小慢] 若年成人型α - マンノシドーシス	若年成人型（type II）
NANDO:2201190	[Shoman] Beta-mannosidosis	β-mannosidosis	[小慢] β-マンノシドーシス	
NANDO:2201191	[Shoman] Sialidosis type 1		[小慢] シアリドーシスI型	
NANDO:2201192	[Shoman] Sialidosis type 2		[小慢] シアリドーシスII型	
NANDO:2201193	[Shoman] Galactosialidosis, early infantile form	Sialidosis type II	[小慢] 新生児及び早期乳児型ガラクトシアリドーシス	
NANDO:2201194	[Shoman] Galactosialidosis, late infantile form		[小慢] 晩期乳児型ガラクトシアリドーシス	
NANDO:2201195	[Shoman] Galactosialidosis, juvenile/adult form		[小慢] 若年及び成人型ガラクトシアリドーシス	
NANDO:2201196	[Shoman] GM1 gangliosidosis, infantile form	type 1 GM1 gangliosidosis	[小慢] 乳児型GM1-ガングリオシドーシス	
NANDO:2201197	[Shoman] GM1 gangliosidosis, juvenile form	type 2 GM1 gangliosidosis	[小慢] 若年型GM1-ガングリオシドーシス	
NANDO:2201198	[Shoman] GM1 gangliosidosis, adult form	type 3 GM1 gangliosidosis	[小慢] 成人型GM1-ガングリオシドーシス	
NANDO:2201199	[Shoman] Tay-Sachs disease		[小慢] テイ・サックス病	Tay-Sachs病|GM2ガングリオシドーシスB異型
NANDO:2201200	[Shoman] Sandhoff disease		[小慢] サンドホフ病	Sandhoff病
NANDO:2201201	[Shoman] GM2 gangliosidosis AB variant		[小慢] AB型GM2ガングリオシドーシス	
NANDO:2201202	[Shoman] Metachromatic leukodystrophy, late infantile form		[小慢] 後期乳児型異染性白質ジストロフィー	
NANDO:2201203	[Shoman] Metachromatic leukodystrophy, juvenile form		[小慢] 若年型異染性白質ジストロフィー	
NANDO:2201204	[Shoman] Metachromatic leukodystrophy, adult form		[小慢] 成人型異染性白質ジストロフィー	
NANDO:2201205	[Shoman] Saposin B deficiency		[小慢] サポシンB欠損症	
NANDO:2201206	[Shoman] Niemann-Pick disease type A		[小慢] ニーマン・ピック病A型	Niemann-Pick病A型
NANDO:2201207	[Shoman] Niemann-Pick disease type B		[小慢] ニーマン・ピック病B型	Niemann-Pick病B型
NANDO:2201208	[Shoman] Infantile-onset Niemann-Pick disease type C		[小慢] 乳児型ニーマン・ピック病C型	
NANDO:2201209	[Shoman] Adult-onset Niemann-Pick disease type C		[小慢] 成人型ニーマン・ピック病C型	
NANDO:2201210	[Shoman] Gaucher disease type 1	GD type 1	[小慢] ゴーシェ病１型	Gaucher病1型
NANDO:2201211	[Shoman] Gaucher disease type 2		[小慢] ゴーシェ病２型	Gaucher病2型
NANDO:2201212	[Shoman] Gaucher disease type 3		[小慢] ゴーシェ病３型	Gaucher病3型
NANDO:2201213	[Shoman] Classical Fabry disease		[小慢] 古典型ファブリー病	
NANDO:2201214	[Shoman] Variant Fabry disease	late-onset Fabry disease	[小慢] 亜型ファブリー病	
NANDO:2201215	[Shoman] Heterozygous Fabry disease		[小慢] ファブリー病顕性ヘテロ接合体	
NANDO:2201216	[Shoman] Infantile Krabbe disease		[小慢] 乳児型クラッベ病	乳児型Krabbe病
NANDO:2201217	[Shoman] Late-infantile Krabbe disease		[小慢] 後期乳児型クラッベ病	後期乳児型Krabbe病
NANDO:2201218	[Shoman] Juvenile Krabbe disease		[小慢] 若年型クラッベ病	若年型Krabbe病
NANDO:2201219	[Shoman] Adult Krabbe disease		[小慢] 成人型クラッベ病	成人型Krabbe病
NANDO:2201220	[Shoman] Type 1 Farber disease	classic FD	[小慢] 古典型ファーバー病	古典型Farber病
NANDO:2201221	[Shoman] Type 2 Farber disease	Intermediate FD	[小慢] 中間型ファーバー病	中間型Farber病
NANDO:2201222	[Shoman] Type 3 Farber disease	mild FD	[小慢] 軽症型ファーバー病	軽症型Farber病
NANDO:2201223	[Shoman] Type 4 Farber disease	neonatal-visceral FD	[小慢] 新生児型ファーバー病	新生児型Farber病
NANDO:2201224	[Shoman] Type 5 Farber disease	neurologic FD|Neurological Progressive variant	[小慢] 進行性神経障害型ファーバー病	
NANDO:2201225	[Shoman] Type 6 Farber disease	Combined Farber and Sandhoff Disease variant	[小慢] サンドホフ病合併型ファーバー病	
NANDO:2201226	[Shoman] Type 7 Farber disease	Prosaposin Deficiency	[小慢] ファーバー病（プロサポシン欠損型）	
NANDO:2201227	[Shoman] Neonatal multiple sulfatase deficiency		[小慢] 新生児型マルチプルスルファターゼ欠損症	
NANDO:2201228	[Shoman] Late-infantile multiple sulfatase deficiency		[小慢] 乳幼児型マルチプルスルファターゼ欠損症	
NANDO:2201229	[Shoman] Classic infantile Pompe disease		[小慢] 乳児型ポンペ病	乳児型Pompe病
NANDO:2201230	[Shoman] Childhood-onset Pompe disease		[小慢] 小児型ポンペ病	小児型Pompe病
NANDO:2201231	[Shoman] Adult-onset Pompe disease		[小慢] 成人型ポンペ病	成人型Pompe病
NANDO:2201232	[Shoman] Wolman disease		[小慢] ウォルマン病	Wolman病
NANDO:2201233	[Shoman] Cholesterol ester storage disease	CESD	[小慢] コレステロールエステル蓄積症	
NANDO:2201234	[Shoman] Nephropathic cystinosis	Infantile nephropathic cystinosis	[小慢] 腎型シスチン症	
NANDO:2201235	[Shoman] Intermediate cystinosis	Juvenile nephropathic cystinosis|Juvenile cystinosis	[小慢] 中間型シスチン症	
NANDO:2201236	[Shoman] Non-nephropathic cystinosis 	ocular cystinosis 	[小慢] 非腎型シスチン症	眼型シスチン病
NANDO:2201237	[Shoman] Infantile free sialic acid storage disease	ISSD	[小慢] 乳児型遊離シアル酸蓄積症	最重症型遊離シアル酸蓄積症
NANDO:2201238	[Shoman] Intermediate severe Salla disease		[小慢] 中間型遊離シアル酸蓄積症	重症Salla病
NANDO:2201239	[Shoman] Skeletal dysplasias		[小慢] 骨系統疾患	
NANDO:2201240	[Shoman] Congenital neuronal ceroid lipofuscinosis		[小慢] 先天型神経セロイドリポフスチン症	
NANDO:2201241	[Shoman] Infantile neuronal ceroid lipofuscinosis	INCL|Infantile Batten disease|CLN1	[小慢] 乳児型神経セロイドリポフスチン症	
NANDO:2201242	[Shoman] Late infantile neuronal ceroid lipofuscinosis	CLN2|LINCL|Jansky-Bielschowsky disease	[小慢] 遅発乳児型神経セロイドリポフスチン症	
NANDO:2201243	[Shoman] Juvenile neuronal ceroid lipofuscinosis	JNCL|CLN3|Batten disease|Spielmeyer-Vogt-Sjogren disease	[小慢] 若年型神経セロイドリポフスチン症	
NANDO:2201244	[Shoman] Adult neuronal ceroid lipofuscinosis	ANCL|Kufs disease|Kufs' disease|CLN4	[小慢] 成人型神経セロイドリポフスチン症	
NANDO:2201245	[Shoman] Atypical neuronal ceroid lipofuscinosis		[小慢] 非定型神経セロイドリポフスチン症	
NANDO:2201246	[Shoman] Childhood cerebral adrenoleukodystrophy	CCALD	[小慢] 小児大脳型副腎白質ジストロフィー	
NANDO:2201247	[Shoman] Adolescent cerebral adrenoleukodystrophy	AdolCALD	[小慢] 思春期大脳型副腎白質ジストロフィー	
NANDO:2201248	[Shoman] Adrenomyeloneuropathy	AMN|Adrenoleukodystrophy	[小慢] 副腎脊髄ニューロパチー	副腎白質ジストロフィー
NANDO:2201249	[Shoman] Adult cerebral adrenoleukodystrophy	ACALD	[小慢] 成人大脳型副腎白質ジストロフィー	
NANDO:2201250	[Shoman] Atypical X-linked adult adrenoleukodystrophy		[小慢] 小脳・脳幹型副腎白質ジストロフィー	
NANDO:2201251	[Shoman] Addison-only adrenoleukodystrophy		[小慢] アジソン型副腎白質ジストロフィー	
NANDO:2201252	[Shoman] Female adrenoleukodystrophy		[小慢] 副腎白質ジストロフィー（女性発症者）	
NANDO:2201253	[Shoman] Pre-symptomatic male adrenoleukodystrophy		[小慢] 副腎白質ジストロフィー（発症前男性等）	副腎白質ジストロフィー（その他）
NANDO:2201254	[Shoman] Heterozygous familial hypercholesterolemia	Heterozygous familial hypercholesterolaemia|Heterozygous FH	[小慢] 家族性高コレステロール血症ヘテロ接合体	FHヘテロ接合体
NANDO:2201255	[Shoman] Homozygous familial hypercholesterolemia	Homozygous familial hypercholesterolaemia|Homozygous FH	[小慢] 家族性高コレステロール血症ホモ接合体	FHホモ接合体
NANDO:2201256	[Shoman] Ehlers-Danlos syndrome, classical type	classical EDS	[小慢] 古典型エーラス・ダンロス症候群	
NANDO:2201257	[Shoman] Ehlers-Danlos syndrome, hypermobility type	Hypermobile EDS	[小慢] 関節型エーラス・ダンロス症候群	
NANDO:2201258	[Shoman] Ehlers-Danlos syndrome, vascular type	Vascular EDS	[小慢] 血管型エーラス・ダンロス症候群	
NANDO:2201259	[Shoman] Ehlers-Danlos syndrome, kyphoscoliotic type	Kyphoscoliosis EDS	[小慢] 後側彎型エーラス・ダンロス症候群	
NANDO:2201260	[Shoman] Ehlers-Danlos syndrome, arthrochalasis type	Arthrochalasia EDS	[小慢] 多発関節弛緩型エーラス・ダンロス症候群	
NANDO:2201261	[Shoman] Ehlers-Danlos syndrome, dermatosparaxis type	Dermatosparaxis EDS	[小慢] 皮膚脆弱型エーラス・ダンロス症候群	
NANDO:2201262	[Shoman] Dermatan 4-O-sulfotransferase 1 deficient Ehlers-Danlos syndrome		[小慢] デルマタン4-O-硫酸基転移酵素-1欠損型エーラス・ダンロス症候群	
NANDO:2201263	[Shoman] Acute intermittent porphyria	AIP	[小慢] 急性間欠性ポルフィリン症	AIP
NANDO:2201264	[Shoman] Hereditary coproporphyria	HCP	[小慢] 遺伝性コプロポルフィリン症	HCP
NANDO:2201265	[Shoman] Variegate porphyria	VP	[小慢] 異型ポルフィリン症	
NANDO:2201266	[Shoman] Erythropoietic protoporphyria	EPP	[小慢] 赤芽球性プロトポルフィリン症	
NANDO:2201267	[Shoman] Porphyria cutanea tarda	PCT	[小慢] 晩発性皮膚ポルフィリン症	
NANDO:2201268	[Shoman] Congenital erythropoietic porphyria	CEP	[小慢] 先天性骨髄性ポルフィリン症	
NANDO:2201269	[Shoman] X-linked dominant protoporphyria	XLDPP	[小慢] X連鎖優性プロトポルフィリン症	
NANDO:2201270	[Shoman] Hepatoerythropoietic porphyria	HEP	[小慢] 肝性骨髄性ポルフィリン症	
